v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,target
-0.97491,-3.03942,0.16865,-2.8501,1.37054,3.71489,-0.79787,-1.59324,2.73435,-1.166,-0.80866,-3.17996,-1.30082,1
-0.5873,0.31963,-0.94397,0.28376,-0.80743,-0.09713,0.32433,-2.00051,-0.03921,-0.50973,0.92085,-1.29698,0.55684,0
-2.93588,-1.7506,0.38684,-5.90716,2.82703,3.59154,1.09348,-6.45546,3.35493,-1.99957,2.34245,-3.04075,-0.59356,0
-1.14948,-3.03635,-2.93502,-0.11284,-0.36748,-3.59149,-0.16259,1.18125,-0.63312,3.01468,-2.81004,-4.4173,-1.04456,0
0.12038,0.57344,-2.05474,2.26152,-3.20543,-0.25136,0.41137,-2.18701,-1.00631,-0.62475,1.3375,-1.84489,-0.55318,1
2.33253,0.73917,-0.15072,1.76642,-2.83077,-0.53226,1.41968,1.8653,-1.94205,1.06755,1.00111,3.15581,1.19766,1
2.79317,-0.71804,-2.31826,4.15643,-4.30645,5.18846,-0.14401,0.11639,2.24485,-2.23812,-0.12387,-1.3681,-1.8488,1
-0.25942,-0.17404,-1.64805,2.12451,-2.30664,-1.79873,-0.65179,-0.34488,-1.75097,0.39588,-0.32468,-2.38665,1.12527,1
-0.30558,-1.26804,-0.14524,-2.73531,5.30694,2.8325,0.78374,1.25136,6.27786,-0.0314,-2.44419,0.31732,-0.09104,1
-0.96885,-1.17918,-0.84759,-0.08646,0.18223,1.44088,-1.07525,-1.45183,1.41419,-1.08509,-0.73537,-3.26694,0.73931,0
0.1901,0.43043,-2.57444,2.73874,-4.42122,-2.03333,0.66753,-1.86509,-2.71523,0.42261,1.45228,-2.01978,-1.62447,1
1.04784,-2.57185,0.64293,-1.95784,-0.29269,3.68181,0.30061,0.42473,1.4455,-0.28521,-0.17872,0.01492,-0.5419,1
-2.86556,2.1803,-1.0173,-1.1773,2.64593,-0.35799,0.66897,-5.12627,2.47813,-1.82495,1.69136,-2.00854,0.58517,0
0.87688,1.83143,1.24784,1.48408,0.94772,0.17724,-0.65204,1.99788,0.28305,-0.59345,-0.49216,2.55625,-0.39651,1
-0.77212,0.18294,-1.16462,-0.77511,-1.20692,1.38737,1.25411,-4.18642,0.6732,-1.26203,2.39933,-1.5494,0.03938,0
-0.54627,-0.06228,-2.16903,3.5967,-1.6394,-0.67096,-2.11268,-0.1194,-0.0601,-0.83291,-1.73508,-4.14249,1.33665,0
2.23188,-3.85905,3.45144,-0.8232,-3.13118,3.30372,-2.70047,3.58872,-3.6003,-0.03969,-0.92859,0.50942,1.29848,1
1.45862,-3.95108,-1.26513,0.73158,-3.47949,6.29542,-1.2551,-0.74054,1.96189,-2.04601,-0.7609,-4.09407,-0.80931,1
-0.49702,0.83476,-1.96038,-1.23092,1.36137,1.1968,2.80281,-3.02865,3.64794,-0.44526,1.47956,0.1144,-1.39613,0
-1.02281,0.66658,-0.80653,-0.10845,-0.20541,0.74564,0.29108,-3.1319,0.81497,-1.3424,1.35622,-1.58368,-0.95311,0
3.8768,-2.77084,0.18686,6.14751,-5.31823,6.73211,-4.83998,4.70652,0.14377,-2.99046,-3.45811,-2.61677,0.58221,0
-2.19476,0.63157,-1.72903,-0.58423,0.53354,-0.00592,0.44503,-4.59133,1.48929,-1.33474,1.32367,-3.2426,0.17138,0
-0.45379,1.20675,-0.62965,0.95122,-0.25532,0.81908,-0.05022,-2.02073,0.87999,-1.47491,0.89942,-0.82463,-1.15725,0
-0.87559,-3.45892,-2.17891,0.36893,-2.7937,1.94408,-1.57147,-2.26481,0.07782,-0.86543,-0.8378,-6.41126,0.53355,0
0.60251,0.55717,3.95396,-1.1742,3.76926,-0.33781,-1.72914,4.7868,-0.23292,0.55245,-2.10773,4.101,-0.50772,1
-1.29039,-1.37381,-2.47693,-2.05305,1.99136,-3.4421,2.166,0.05029,1.2641,3.08826,-1.24667,-1.38286,0.50966,0
-2.38254,-0.42987,-0.3619,-2.81177,3.58319,-1.03496,0.33047,-1.81756,2.09283,0.34078,-0.55524,-1.81215,0.60345,0
1.12898,-1.61235,2.48674,-0.77473,0.16635,2.35258,-1.69809,2.6537,-0.49216,-0.37201,-1.16951,1.10103,1.16683,1
-3.95647,1.29174,0.10309,-1.92558,4.24623,-1.59283,-1.2624,-3.83174,1.69422,-1.4028,-0.06609,-3.28862,0.0941,0
-3.19692,-2.69915,1.55471,-5.823,4.2203,3.47051,-1.09564,-4.07861,3.26368,-1.90111,0.02387,-3.82481,-0.05166,0
-2.73721,2.58536,0.39469,-1.07887,5.17197,-2.77622,-0.35572,-1.12991,1.98259,-0.26632,-0.68501,-0.02912,0.2899,0
-0.50543,0.14001,-0.4731,1.47572,-0.34645,2.69898,-1.70382,-1.75037,1.69719,-2.58735,-0.25208,-2.71796,-0.21519,0
1.3416,-3.42237,-0.44905,-0.4993,0.06689,4.67021,-0.74156,1.85033,3.32891,-0.55667,-2.34496,-1.71617,0.65378,1
-0.66804,0.64726,0.48304,2.12257,1.37587,0.34446,-2.99668,1.23618,0.88474,-1.51948,-2.25739,-1.80973,0.7354,0
-0.3045,-3.6437,-0.18172,-1.21742,0.33652,4.61205,-1.94118,-0.38932,2.81925,-1.57415,-1.95284,-4.17801,1.03523,1
2.2326,2.77941,-0.36124,4.4577,-1.44821,-1.8207,0.10572,3.57712,-1.13433,0.58562,-0.63665,3.45958,1.16094,1
4.51943,3.3996,1.94973,3.6246,-1.73127,3.81938,1.01727,3.49042,0.78319,-1.71727,1.38781,7.56135,1.30647,1
-1.23461,-0.54234,-2.67679,1.48785,-2.00368,-2.6424,-0.22536,-1.69951,-1.40681,0.73912,-0.23732,-3.95771,0.40927,1
2.31847,-0.46265,0.65162,-0.46425,-4.35272,6.62915,1.68149,-3.46098,0.35666,-2.89882,4.25048,1.55649,0.12171,1
0.52109,1.25181,0.69876,1.49011,1.00843,-0.98512,-0.81902,2.42759,-0.06952,0.18838,-1.23125,1.6127,0.80867,0
0.05634,-2.92246,-3.02451,-2.06415,-1.02686,1.19508,2.75836,-1.92509,2.20879,1.37005,0.35355,-2.32194,0.49941,0
0.41199,1.79155,-2.43926,4.228,-4.10956,-0.80351,0.01658,-2.0406,-1.56589,-1.0728,1.44082,-1.71687,1.73957,1
0.86507,2.08985,-1.22557,4.80907,-2.40119,-1.16503,-1.20069,0.97352,-1.23085,-0.76689,-0.4526,-0.3589,-0.94994,1
-1.38112,-0.68387,-0.47984,0.82072,0.73961,0.17205,-2.31615,-0.45366,0.72655,-1.0336,-1.72905,-3.63955,1.89178,0
3.25484,-1.18865,-0.77168,2.71697,-2.84695,3.92503,0.02817,2.81115,1.40649,-0.59035,-1.00783,1.01802,0.57541,1
1.11906,3.21539,-2.82458,4.15402,-4.04337,0.29987,1.97513,-3.17919,-0.11016,-1.56562,3.08485,0.43592,1.19906,1
-2.90919,-0.34841,0.28251,1.52044,0.07682,1.43642,-4.91126,-3.1756,-0.10376,-3.66492,-1.14088,-6.78746,1.19759,0
-0.56258,2.0227,-3.18799,5.86492,-3.50117,-4.16374,-1.52611,-0.44924,-2.70697,-0.00409,-0.67813,-3.50411,1.14741,1
-2.12184,-0.0153,-1.07301,-2.4956,0.44458,0.27686,1.45116,-5.20235,0.94203,-0.82695,2.40268,-2.29121,1.68738,0
0.51888,0.45639,0.03349,3.3933,-1.45344,0.30575,-2.57357,1.5476,-0.90124,-1.17247,-1.46081,-1.3569,1.45519,1
1.36198,0.00047,1.48245,2.79247,-0.60057,0.65126,-2.89638,3.96547,-1.06555,-0.58144,-2.33573,0.55501,0.29337,1
-1.76706,1.83767,-1.49883,0.00646,0.901,0.11611,0.82369,-4.30406,1.94251,-1.63984,1.66385,-1.75034,-0.63914,0
-1.61226,-2.76929,-1.73414,-1.94198,-0.08924,0.61009,0.00834,-2.52795,1.07839,0.17017,-0.41091,-4.55395,-0.90871,0
-1.70369,-1.95916,-1.49811,-1.51356,1.0344,-1.32887,-0.11365,-0.98098,0.70369,1.06534,-1.25452,-3.50387,0.76095,0
2.23361,-1.38714,1.35068,-1.04065,1.96009,1.95573,0.53896,4.81359,2.15394,1.29024,-2.19048,3.55507,0.46893,1
-0.55314,-0.47904,-1.62279,0.29205,-2.37504,2.05027,0.37193,-4.01944,0.46179,-1.68827,1.84933,-2.98571,0.62427,0
2.03464,0.7377,3.00376,1.00726,1.00049,0.865,-1.4548,4.87296,-0.62895,0.01739,-1.52266,4.21922,-0.43945,1
1.67831,1.51889,1.10097,1.82835,2.13385,1.52941,-0.65305,3.77414,2.47021,-0.61883,-1.90123,3.24003,3.09732,0
-1.42791,0.57177,-0.13439,-1.59353,1.99236,1.61225,0.42399,-3.09113,2.54704,-1.57729,0.97593,-1.04874,0.02742,0
-0.97773,-4.44285,-2.51166,-0.44071,-3.63197,3.13766,-1.23952,-3.62289,0.24572,-1.20031,-0.15625,-7.45852,-1.31287,0
-1.83803,-2.54295,-2.86876,1.04549,-2.65678,-0.17153,-1.73026,-3.03385,-0.66003,-0.60623,-0.78251,-7.32428,0.42118,0
-1.19701,-2.18654,0.61316,-2.21921,0.55115,4.50099,-1.40248,-3.05218,2.16419,-2.53885,0.26564,-3.50298,-0.35519,1
-0.82329,0.00347,-0.25994,1.67333,0.23939,1.21808,-2.41966,-0.52005,0.98627,-1.86368,-1.30746,-2.96546,-0.34277,0
0.40537,-0.07017,2.73691,0.52121,0.409,1.539,-2.78758,1.98687,-1.01833,-1.34494,-1.03936,0.62318,0.39066,1
0.31256,-3.14561,-2.1587,-0.47867,-2.22371,2.95825,0.43616,-1.62755,1.54637,-0.33245,-0.18281,-3.64202,0.77725,0
0.29647,-2.73203,-0.02397,-0.10076,-0.73504,4.79681,-1.90443,-0.41409,2.13696,-2.03579,-1.24716,-3.28602,-0.33778,1
-0.53179,2.28467,1.89877,2.2151,-1.81667,1.86565,-2.74571,-2.60669,-1.96246,-3.73113,1.9417,-0.80616,0.07579,1
-1.51446,-3.81611,-0.13313,-1.45102,-0.89082,3.27873,-2.68834,-2.30563,0.52734,-1.74877,-1.03194,-6.12039,0.72109,0
-0.05186,-2.84223,0.02924,-1.19188,-0.04633,4.36697,-1.27217,-0.80414,2.31006,-1.58465,-0.96318,-2.98983,-0.18863,1
0.38999,-3.25267,-2.90753,2.97766,-4.96991,2.39291,-2.07453,-1.10522,-0.51423,-1.1478,-1.23768,-6.49025,0.3196,0
1.18874,-5.71073,-4.1725,-0.2436,-5.0615,2.09194,1.39587,-0.75865,0.25438,1.73184,-0.76272,-5.27558,0.30029,0
-0.99605,-0.6007,-1.55308,-1.01855,-1.23005,2.72276,0.9527,-4.93352,1.68094,-1.89243,2.17958,-2.93986,0.15451,0
-3.2024,3.98103,-0.38574,-0.77447,5.21706,-4.56977,0.73133,-2.22384,1.63865,0.14705,0.27602,0.48265,-0.74213,0
-2.50405,-0.80796,-0.81973,-2.94806,1.23272,2.37908,0.47366,-5.74825,2.51987,-2.03728,1.79119,-3.73636,-0.88499,0
-1.56974,-1.61942,-1.77219,0.58525,-0.7001,-0.03379,-1.57713,-1.77298,0.33322,-0.59977,-1.15105,-5.14781,-0.16771,0
1.52211,4.36378,-1.91877,5.99056,-1.54349,-2.18886,0.37951,1.56753,-0.05435,-0.40103,-0.05489,2.2385,-0.47243,1
-1.42885,-1.74603,-1.25216,-3.28926,1.40311,1.65371,1.57932,-3.34718,2.7719,-0.1736,0.7715,-2.31401,1.42996,0
1.40121,1.92213,-1.01916,3.66492,-4.2685,3.47527,-0.01429,-2.92087,-0.00683,-3.24808,2.67773,-0.33732,-0.12421,1
-0.80998,-1.53169,-0.53309,-2.45153,-1.42963,2.49348,1.11622,-4.37439,0.38846,-1.11056,2.45384,-2.15405,-0.14421,0
1.18909,-2.17758,-2.00605,1.23726,-2.82605,3.63872,0.03989,-0.77387,1.66907,-1.02263,-0.2775,-2.68964,1.40402,0
1.23191,-0.75746,0.44953,0.63832,-1.43555,3.28962,-0.5719,0.1749,0.6532,-1.38514,0.17566,0.00646,1.35401,1
1.30857,-1.0669,2.11239,0.21735,-0.8015,1.91935,-1.67577,2.41658,-1.1552,-0.48402,-0.78861,1.07187,-0.6523,1
3.35005,0.77102,1.88909,1.84263,-2.32271,3.04397,0.12431,2.85079,-0.79959,-0.83155,0.79702,4.52368,-1.26107,1
-1.36747,-1.21023,1.5686,-2.19559,3.27536,2.86313,-1.92888,-0.57362,2.72666,-1.75977,-1.35338,-1.79387,0.13284,1
3.28678,1.63969,1.03063,2.49629,-3.95951,5.13147,0.7661,-0.46339,-0.05811,-2.761,2.93892,3.64477,0.92458,1
2.31835,-0.64667,1.03431,0.99819,0.12784,2.35187,-0.48657,3.93794,1.20802,0.04809,-1.70287,2.4425,0.6064,1
0.32754,0.8592,-1.54848,2.55754,-2.42021,-0.12089,-0.0579,-1.10941,-0.60245,-0.72263,0.65854,-1.20772,0.24001,1
2.30162,2.68581,-1.43254,2.06702,-3.80368,3.58063,3.30138,-3.4771,1.16341,-2.20044,4.48803,2.96726,-0.77672,1
-1.84198,1.77955,-3.04913,-0.52329,-1.49726,-1.42188,3.07763,-6.65348,0.24738,-0.53499,3.9376,-1.94026,-1.76593,0
1.92757,-0.94005,-1.34491,0.52424,-1.16368,3.89374,1.51834,0.12976,3.03204,-0.68687,0.15887,0.57102,0.37267,1
1.71608,3.13165,-1.42429,4.90531,-4.22986,2.41829,0.29795,-2.26222,-0.04114,-2.98787,2.58077,0.623,-0.66136,1
1.23903,-1.45242,-2.0555,1.92014,-2.21806,1.99116,0.01344,0.51244,1.31133,-0.26294,-0.94967,-1.88361,0.51504,0
1.64342,-3.09215,-1.82971,1.11652,-4.78476,6.51842,-0.23004,-2.44722,1.62522,-2.50398,0.9124,-3.70782,1.68884,1
4.32413,-2.12955,-0.40401,3.0222,-2.736,3.64503,-0.27099,5.83452,1.17203,0.60197,-2.60006,2.04865,0.51782,1
0.02136,0.94164,-2.11594,3.20607,-2.31581,-2.79923,-0.21781,0.12936,-1.75629,0.67774,-0.31139,-1.49895,1.06765,1
-1.62766,-1.49827,2.06178,-2.46902,4.57334,2.45643,-2.6538,0.64668,3.05498,-1.44973,-2.54924,-1.85518,-0.2516,1
-1.29931,-1.56046,-1.0899,0.11057,0.0042,0.27336,-1.50862,-1.04432,0.60865,-0.50431,-1.30379,-4.08516,0.68489,0
-0.36428,-2.86635,-2.41142,3.43591,-4.06348,0.80595,-3.37173,-0.29802,-1.31804,-0.97241,-2.24665,-7.06857,-1.25154,0
0.58461,-1.06527,0.84716,0.91491,-3.22125,7.02174,-2.14124,-3.50395,0.87636,-4.64568,1.78086,-2.84108,0.51287,1
1.62136,-0.17161,0.2741,0.41696,-3.59177,5.57962,0.65484,-3.05858,0.54665,-2.94992,3.10278,0.30636,-2.48986,1
0.03121,-0.32321,-3.01991,1.7096,-3.93401,2.2175,0.95866,-4.37603,0.63496,-1.72403,2.12603,-3.46815,-1.03322,0
2.00819,-0.11403,1.43736,1.28592,-3.77604,7.70036,-1.03411,-2.60427,0.79146,-4.57213,2.70174,0.10683,-0.09277,1
-2.19343,-1.91599,-1.55369,-3.93407,-1.15501,4.87012,1.7135,-8.71691,2.60737,-2.92064,3.98722,-4.77471,0.90124,0
2.31041,-0.12729,1.36442,1.10793,0.47276,1.59396,-0.49798,4.40755,0.79959,0.30543,-1.73681,3.1642,-0.0528,1
-0.61449,2.30595,-0.16992,2.1355,1.85471,-2.24569,-1.03227,1.26087,0.47522,-0.13738,-1.35459,0.37581,1.0915,0
0.08906,5.17133,-1.67098,5.74547,0.93192,-6.06203,-0.29427,2.89053,-0.83836,1.06145,-1.54891,2.16834,1.3242,0
1.91969,2.37737,-0.48404,4.20418,-2.15933,-1.00088,-0.08366,2.23286,-1.26213,-0.06367,-0.03399,2.34906,-0.10631,0
-2.25585,0.73078,-3.76127,0.42478,-2.00677,1.05928,1.41233,-7.72513,1.75821,-2.33061,3.05194,-5.2066,-0.37418,0
-0.21005,0.33813,0.31352,0.72407,-0.41068,2.89599,-1.20207,-1.81485,1.16565,-2.49714,0.55943,-1.37197,-0.16423,1
-1.10665,-3.73712,2.58539,-3.29106,0.02132,3.73799,-2.86861,-1.23728,-0.69948,-1.65309,-0.39058,-3.34679,-0.79559,1
-1.53501,0.94879,-1.48117,-0.15923,-0.29065,0.79914,0.65958,-4.60721,1.27288,-1.73009,1.94417,-2.4007,1.65509,0
-1.06973,-0.1945,-2.00858,-0.45865,0.05384,1.24777,0.95606,-3.4001,2.30877,-1.01464,0.86469,-2.58214,-0.31894,1
-2.0554,-0.46901,-0.11508,-2.26137,2.43045,1.19562,-0.23884,-2.92704,2.35335,-1.21149,0.16915,-2.40997,-1.48277,0
3.5261,-3.66632,0.23024,0.92392,-0.98883,4.03156,-0.74883,6.07191,1.9632,0.96098,-3.57866,1.09486,-0.89347,1
1.54243,-0.91568,-0.19552,1.95535,-1.91621,3.4058,-1.14918,0.94314,0.94942,-1.48409,-0.72,-0.77509,-0.65247,1
0.72539,0.63626,-0.95811,1.52207,-2.21181,1.87692,0.49214,-1.74514,0.38292,-1.40655,1.43757,-0.36219,1.39025,1
0.64181,-0.30996,2.94236,-0.78451,0.12237,1.36181,-1.50751,1.53791,-1.5298,-0.65424,0.02327,1.78243,-1.02617,1
-1.17533,3.33986,0.20512,1.3236,3.1746,-5.03145,-0.20974,1.71778,-0.48442,1.22614,-1.12022,1.96027,-0.10998,0
0.42593,-0.81746,0.97457,0.17057,-0.9903,3.67221,-1.42806,-0.81658,0.58802,-2.17081,0.29313,-1.03759,0.57341,1
-2.22526,1.24295,-0.19249,-1.04268,3.77603,0.93708,-0.53484,-2.6441,3.59491,-1.89724,-0.25815,-1.76083,-1.41839,0
-0.43543,1.58574,-2.06997,2.68933,-1.22631,1.54662,-0.25824,-2.99596,1.83019,-2.40297,0.84318,-2.39379,-0.38453,0
2.44428,-0.89165,-0.83142,2.85271,-4.78983,2.32955,-0.18275,0.81723,-1.4104,-0.6195,0.53924,-0.14103,0.27887,0
0.19232,1.21739,-3.2757,2.44782,-5.05974,0.28486,1.99713,-4.97091,-1.09543,-1.18073,3.58066,-2.05655,-1.13405,1
4.24085,-1.6895,-1.3217,3.69973,-5.06093,3.94261,0.34191,3.31263,0.18819,-0.1415,-0.70434,1.10808,1.42108,1
-1.77697,-2.37333,-0.97482,-3.12753,-0.8497,3.55144,0.52508,-5.82568,1.58702,-1.91088,2.14677,-4.43547,-0.60316,0
-0.30742,-2.71762,-2.781,2.20759,-3.93258,2.07663,-1.7623,-2.07658,-0.04666,-1.32459,-0.79757,-6.41501,-0.59571,0
-1.00564,-0.93429,-0.45045,-1.75595,1.54447,1.82593,0.22865,-1.89403,2.5029,-0.82891,-0.0398,-1.73626,1.67875,0
0.4017,-0.07236,-1.68792,2.03706,-3.70262,-1.18944,0.28754,-1.04941,-2.35741,0.33368,0.99746,-1.49397,-0.80965,1
0.31279,-0.62255,-1.7003,2.71645,-0.78944,-0.86614,-1.30407,1.96857,0.29895,0.45396,-2.42229,-2.19877,1.81694,0
1.30833,-2.62889,0.67241,0.5461,-0.77543,4.44953,-2.12774,1.92749,1.54806,-1.38547,-2.00929,-1.59739,-0.09319,0
2.53103,0.88042,0.43435,2.15425,-3.86071,3.2002,0.57234,-0.25876,-0.94729,-1.62465,2.21626,2.29002,-1.66065,1
1.62523,-0.24018,1.14731,0.82239,-1.89781,4.57057,-0.69719,-0.30636,0.60128,-2.3414,0.99371,0.76548,0.92982,1
2.62379,1.79367,1.12722,2.6631,-1.17761,2.65785,-0.13143,2.22716,0.56416,-1.41529,0.33869,3.69142,0.10783,1
-1.31671,-1.11265,-1.25248,3.11427,-2.7197,2.42892,-4.01935,-2.66798,-0.20754,-3.32375,-0.94916,-6.90687,0.31104,0
0.01573,3.20794,-2.71496,4.14702,-1.89462,-2.43055,0.83478,-1.43946,-0.34886,-0.39789,0.99157,-0.34672,-0.42156,0
-1.53332,-1.77064,-1.2736,-2.30256,-0.23607,5.73993,0.28619,-6.30289,3.89923,-3.41964,1.96211,-4.62875,-0.3081,0
-2.18614,-1.32191,1.83214,0.17354,1.08109,2.94942,-5.16036,-1.48224,0.40944,-3.52984,-1.7674,-5.30133,1.50688,0
-2.16686,4.63581,0.45607,1.86455,5.98003,-4.61078,-1.40734,1.69007,1.88734,-0.07892,-2.32462,1.41057,-0.98677,0
3.40805,0.25258,0.04201,2.1911,-1.86713,2.90595,0.99932,3.09828,1.10948,-0.15869,-0.17171,3.57763,-0.71226,1
0.49466,1.56995,-2.53066,3.32001,-3.76885,-1.23972,0.95214,-1.94226,-1.46814,-0.30824,1.68037,-0.98209,-1.09928,1
-1.02629,0.68395,-1.30931,0.24049,-0.69856,0.78866,0.43627,-3.58045,0.86325,-1.44501,1.53504,-2.0393,0.08779,0
-0.13702,-3.43643,0.65926,-1.86774,-1.12829,4.76897,-1.5099,-1.62545,0.96367,-1.80991,-0.10655,-3.3336,-0.05483,1
-0.86642,-2.37636,-1.61953,1.53474,-1.08067,-1.21116,-2.41253,1.0439,-0.77414,0.59869,-2.83297,-4.93159,0.33482,0
-2.41332,-2.47878,1.96725,-3.84194,3.26733,2.58293,-2.40796,-1.74214,1.75107,-1.59693,-1.12558,-3.43328,1.41772,0
2.70336,1.58888,-1.27407,3.86687,-2.42982,2.60108,0.80269,1.15606,1.57917,-1.2645,0.37343,2.01305,1.43654,1
0.8997,-3.5226,0.45048,1.89073,-1.79731,2.9709,-4.05914,3.06838,-0.2857,-0.97255,-3.52062,-3.84948,-1.64957,0
3.33272,3.94901,0.7169,5.65321,-2.74553,3.32967,-0.54237,1.64895,0.44581,-3.0245,1.18686,4.20847,1.33845,1
-1.11814,-0.725,2.45183,1.51683,1.46401,2.51263,-5.68535,1.35303,0.27709,-3.07016,-3.0022,-3.48261,0.60548,0
-1.22721,-2.00188,-1.46617,-2.29863,-1.41363,4.7537,0.82353,-6.15715,2.48272,-2.59052,2.45343,-4.27175,-0.25162,0
1.88623,-1.72155,-0.05786,1.32682,-3.42844,4.24967,-0.74742,0.09434,0.03429,-1.54861,0.31563,-0.90558,1.49568,1
-0.05402,-1.65915,0.51445,0.39727,-0.02883,3.48698,-2.41842,0.06918,1.48707,-1.98954,-1.43887,-2.67881,-0.67536,0
-1.36153,-2.56978,-3.6595,-1.27693,-1.48817,-0.32976,1.63974,-3.50322,1.08202,0.93327,0.37713,-4.86133,0.52958,0
-0.78546,-0.12249,0.15039,-0.21906,1.43427,1.88269,-1.09462,-0.96686,2.06752,-1.56647,-0.61719,-1.57943,1.10497,0
-1.8182,1.06614,-2.88215,0.20311,-0.77474,-2.39241,1.69304,-4.22139,0.03867,0.19317,1.75935,-2.59132,0.13874,0
1.49591,1.95448,-1.65434,2.75531,-2.46205,-1.56494,1.83364,0.37429,-1.00317,0.74911,1.20856,2.04279,0.48766,1
-1.33012,2.4868,-0.87288,1.27456,1.26635,-1.92926,-0.01756,-1.57405,0.61772,-0.64753,0.34529,-0.4949,1.21367,0
1.27269,-1.19991,0.6421,0.22778,-3.31102,4.20335,-0.42404,-1.56225,-0.61941,-1.98825,1.72527,-0.55521,1.18289,1
0.91478,-1.9329,1.81252,-0.04737,0.24358,2.90166,-2.35784,2.58417,0.42511,-0.85413,-1.98027,-0.37103,0.8588,1
-0.62085,1.13972,-1.67188,4.09487,0.07778,-2.80758,-2.30056,1.8685,-0.22324,0.08286,-2.79094,-2.54316,0.81451,0
-0.9723,0.39078,-2.9459,2.02034,-3.30834,0.5416,0.22774,-4.73058,-0.11951,-1.70236,1.89183,-4.22424,1.97047,1
-0.13184,-5.34906,-3.50504,-2.91843,-2.36219,1.20967,2.34348,-1.94173,1.13819,2.17333,-0.20241,-4.55254,0.03119,1
1.36083,-2.55425,1.2086,-0.20831,-0.84318,4.16136,-1.67131,1.76406,0.85235,-1.08155,-1.3402,-0.7135,1.05156,1
-0.11782,2.69235,-3.3701,5.42825,-4.45037,-0.93985,-0.21401,-3.40471,-1.14805,-1.9131,1.74156,-2.94043,0.38185,1
-1.62823,-0.19918,-2.89174,3.94569,-3.81033,-2.34123,-2.49184,-2.43638,-2.65633,-0.84177,-0.52118,-6.49378,0.01651,1
-1.64329,-0.10213,-2.21658,-0.96223,-0.81183,2.80535,1.15797,-6.3245,2.57515,-2.44011,2.51568,-3.79696,0.1785,0
-0.41012,-2.0118,-1.84606,-0.34359,-3.56577,2.66115,0.37103,-4.30169,-0.14056,-1.39774,1.92718,-4.07522,1.10238,0
-1.68576,-1.01396,-0.49048,1.72529,-1.35503,2.75972,-3.72828,-2.9984,0.41764,-3.41671,-0.67622,-6.17485,0.83769,0
-0.07506,-3.78059,0.78864,1.55747,-3.10545,6.17481,-5.22642,-0.93124,-0.00832,-3.90521,-1.73895,-6.59304,-0.23234,0
3.54722,3.60788,0.74125,3.20484,-2.82784,7.12231,1.57272,-1.72667,2.7427,-4.46726,3.80753,4.90965,-0.1386,0
-1.08303,6.43395,-1.73756,6.18067,3.04562,-8.18466,-0.95761,3.2455,-0.43231,1.26576,-2.55675,1.8568,0.20266,1
-0.92066,0.17489,-1.0064,0.2959,0.16361,2.06001,-0.38671,-2.77897,2.1063,-1.97257,0.46009,-2.47093,0.44772,0
-0.09635,-3.74618,-0.58098,-0.05285,-1.4533,2.30361,-2.21559,0.50508,0.21703,-0.40612,-2.09954,-4.46961,0.15923,0
-2.17785,-1.38901,-3.11757,1.70635,-1.58138,-5.55628,-1.3184,-0.37065,-2.82954,2.23119,-1.99841,-5.73705,0.56549,1
1.26002,-0.98686,0.02058,0.88424,-2.20267,3.95015,-0.55251,-0.6002,0.76298,-1.80524,0.51517,-0.74038,1.14171,1
4.13829,-1.24805,-2.0588,3.53339,-3.33478,3.94227,1.13647,3.6111,2.37156,0.09475,-1.34956,1.54037,-0.36444,1
-0.33967,1.00652,-3.61695,3.3548,-3.87252,-4.63591,1.02783,-1.36151,-3.01169,1.61139,0.78259,-2.31237,-1.33479,1
-1.84791,1.14172,-2.91265,4.23497,-0.83788,-3.82842,-2.28391,-0.57866,-0.88154,-0.14826,-2.02161,-4.98051,1.57252,0
0.90934,-0.84848,-0.35778,-0.02016,-3.12587,3.01066,0.70161,-2.31483,-0.36999,-1.3037,2.1351,-0.60129,1.97577,1
-0.61672,2.14385,-0.86578,0.38245,0.15573,-1.91624,1.46725,-1.82126,-0.19795,0.13703,1.58166,0.88167,0.51759,0
0.66205,0.17236,-1.6242,0.42813,-5.6127,7.2679,1.75095,-8.27613,1.3258,-4.8038,5.79904,-2.38271,-2.76881,1
-1.67735,-0.37973,-2.46512,-0.73369,-0.13297,0.50103,1.03983,-4.26892,1.89927,-0.80436,1.08353,-3.56201,-0.52718,0
2.37095,-1.94198,1.5751,-0.05505,-0.106,2.08674,-0.67571,4.66033,0.21095,0.85076,-2.03463,2.29353,-0.84342,1
-0.34461,0.09631,1.95941,-2.29967,1.10191,1.8967,0.1029,-1.39932,0.316,-1.11034,1.42069,1.22278,0.6266,1
-0.93454,-1.53014,4.68528,-1.80427,4.24671,0.86625,-4.79463,4.19109,-0.38197,-0.68013,-3.71894,-0.0721,0.39232,1
1.42567,-0.70753,3.98106,-0.54006,0.53641,1.42669,-2.27794,4.03709,-1.89315,-0.17748,-1.19027,2.95693,0.38069,1
-1.47025,-1.65449,1.49839,-3.59048,2.5495,1.62024,-0.61404,-1.28568,1.29491,-0.56312,-0.18551,-1.19644,0.25552,0
1.56551,0.8309,-0.11262,2.15191,-2.97833,3.01405,0.01734,-1.05566,-0.07416,-2.01605,1.64996,0.61561,-0.1222,1
1.52901,0.04396,-0.15845,-0.3347,1.50278,1.88018,1.54501,1.90861,3.0411,0.35606,-0.68299,2.64938,0.70354,1
